Iterations,Total_loss,Avg_loss,Learning rate,Time
3385,2.354393,2.512171,0.001,4.49615
3386,3.206333,2.581587,0.001,4.943386
3387,2.490057,2.572434,0.001,4.648891
3388,1.656518,2.480842,0.001,4.398927
3389,2.565817,2.48934,0.001,4.583893
3390,3.231193,2.563525,0.001,4.885847
3391,2.61149,2.568321,0.001,4.640979
3392,3.057907,2.61728,0.001,5.023994
3393,2.472223,2.602774,0.001,4.628395
3394,2.18817,2.561314,0.001,4.510303
3395,2.955588,2.600741,0.001,4.85194
3396,2.774673,2.618134,0.001,4.628476
3397,2.316543,2.587975,0.001,4.519202
3398,2.908702,2.620048,0.001,4.715887
3399,2.689938,2.627037,0.001,4.712482
3400,2.642173,2.628551,0.001,4.769775
3401,2.328123,2.598508,0.001,4.484464
3402,2.663759,2.605033,0.001,4.785855
3403,2.779033,2.622433,0.001,4.73963
3404,3.349814,2.695171,0.001,5.022198
3405,2.176016,2.643255,0.001,4.383351
3406,1.658713,2.544801,0.001,4.197164
3407,2.271838,2.517505,0.001,4.529234
3408,2.881351,2.55389,0.001,4.690819
3409,3.10432,2.608932,0.001,4.938732
3410,2.236972,2.571737,0.001,4.569647
3411,2.26403,2.540966,0.001,4.56953
3412,3.755813,2.662451,0.001,5.196869
3413,2.882935,2.684499,0.001,4.698671
3414,2.962191,2.712268,0.001,4.932466
3415,3.288854,2.769927,0.001,4.88372
3416,2.975425,2.790477,0.001,4.672786
3417,2.775882,2.789017,0.001,4.610904
3418,1.94781,2.704897,0.001,4.320341
3419,2.520347,2.686442,0.001,4.570062
3420,3.168954,2.734693,0.001,4.792582
3421,2.973468,2.75857,0.001,4.61952
3422,3.541087,2.836822,0.001,4.82548
3423,2.678959,2.821036,0.001,4.448858
3424,3.417491,2.880681,0.001,5.007177
3425,3.240742,2.916687,0.001,4.876712
3426,2.834823,2.908501,0.001,4.745626
3427,2.629822,2.880633,0.001,4.631226
3428,2.667824,2.859352,0.001,4.679183
3429,2.258195,2.799237,0.001,4.494666
3430,2.671772,2.78649,0.001,4.616177
3431,2.426482,2.750489,0.001,4.54951
3432,2.17509,2.692949,0.001,4.368623
3433,2.57215,2.680869,0.001,4.563822
3434,3.047821,2.717565,0.001,4.83957
3435,2.113598,2.657168,0.001,4.469982
3436,2.678463,2.659297,0.001,4.460458
3437,2.403209,2.633689,0.001,4.537395
3438,2.357377,2.606057,0.001,4.331947
3439,2.41832,2.587284,0.001,4.304202
3440,2.589597,2.587515,0.001,4.651979
3441,2.594082,2.588171,0.001,4.638078
3442,2.299557,2.55931,0.001,4.403076
3443,2.386432,2.542022,0.001,4.450833
3444,3.005182,2.588338,0.001,4.630986
3445,2.847462,2.61425,0.001,4.709701
3446,2.306312,2.583457,0.001,4.426556
3447,2.365465,2.561657,0.001,4.678881
3448,2.565272,2.562019,0.001,4.50461
3449,2.024377,2.508255,0.001,4.421385
3450,2.785594,2.535989,0.001,4.609832
3451,2.338881,2.516278,0.001,4.411043
3452,1.868497,2.4515,0.001,4.282254
3453,2.640582,2.470408,0.001,4.811345
3454,2.237329,2.4471,0.001,4.445716
3455,3.505437,2.552934,0.001,5.000889
3456,3.209611,2.618602,0.001,4.789761
3457,2.796772,2.636419,0.001,4.757599
3458,2.76044,2.648821,0.001,4.715568
3459,1.37712,2.521651,0.001,4.098749
3460,1.9405,2.463536,0.001,4.341617
3461,3.043927,2.521575,0.001,4.677978
3462,3.148862,2.584304,0.001,4.786835
3463,2.617485,2.587622,0.001,4.52874
3464,3.990711,2.727931,0.001,5.138777
3465,3.414166,2.796554,0.001,4.773217
3466,2.53991,2.77089,0.001,4.733665
3467,2.810248,2.774826,0.001,4.68125
3468,2.275617,2.724905,0.001,4.384653
3469,2.307663,2.683181,0.001,4.416273
3470,2.115396,2.626402,0.001,4.438272
3471,2.766729,2.640435,0.001,4.65448
3472,2.364149,2.612806,0.001,4.51291
3473,2.429429,2.594468,0.001,4.447033
3474,2.608774,2.595899,0.001,4.73788
3475,2.565591,2.592868,0.001,4.57348
3476,2.459491,2.57953,0.001,4.480055
3477,3.286758,2.650253,0.001,4.752094
3478,2.870547,2.672283,0.001,4.559356
3479,2.072644,2.612319,0.001,4.365606
3480,2.812877,2.632375,0.001,4.702374
3481,2.881603,2.657297,0.001,4.790757
3482,2.790533,2.670621,0.001,4.641658
3483,2.145111,2.61807,0.001,4.224363
3484,2.117497,2.568013,0.001,4.503111
3485,1.992578,2.510469,0.001,4.278755
3486,2.680014,2.527424,0.001,4.655588
3487,2.520625,2.526744,0.001,4.482119
3488,3.057623,2.579832,0.001,4.8137
3489,2.247952,2.546644,0.001,4.334274
3490,2.542528,2.546232,0.001,4.592025
3491,2.952352,2.586844,0.001,4.769685
3492,2.622773,2.590437,0.001,4.51051
3493,2.950636,2.626457,0.001,4.820677
3494,2.609868,2.624798,0.001,4.638592
3495,2.168861,2.579205,0.001,4.504233
3496,2.199208,2.541205,0.001,4.513694
3497,2.880167,2.575101,0.001,4.683324
3498,2.48009,2.5656,0.001,4.526516
3499,2.326285,2.541668,0.001,4.492132
3500,2.18154,2.505656,0.001,4.476167
3501,2.136409,2.468731,0.001,4.456302
3502,2.797897,2.501647,0.001,4.574855
3503,2.481902,2.499673,0.001,4.499983
3504,2.701654,2.519871,0.001,4.668998
3505,2.92367,2.560251,0.001,4.762018
3506,2.182431,2.522469,0.001,4.517446
3507,2.167284,2.486951,0.001,4.395138
3508,2.588434,2.497099,0.001,4.635236
3509,2.228095,2.470198,0.001,4.459431
3510,2.737859,2.496964,0.001,4.57391
3511,3.122112,2.559479,0.001,4.82523
3512,3.111,2.614631,0.001,4.852298
3513,3.028447,2.656013,0.001,4.729652
3514,2.647843,2.655196,0.001,4.761193
3515,2.564074,2.646084,0.001,4.512144
3516,1.983181,2.579793,0.001,4.389619
3517,2.349876,2.556802,0.001,4.755889
3518,3.187795,2.619901,0.001,5.311506
3519,2.183199,2.576231,0.001,6.032276
3520,2.730399,2.591648,0.001,6.282881
3521,2.048279,2.537311,0.001,5.683771
3522,2.632971,2.546877,0.001,5.238656
3523,3.942059,2.686395,0.001,5.7322
3524,2.462489,2.664005,0.001,5.882191
3525,3.015429,2.699147,0.001,5.822214
3526,1.632258,2.592458,0.001,5.694102
3527,2.606326,2.593845,0.001,6.339386
3528,2.780928,2.612553,0.001,5.792836
3529,2.097451,2.561043,0.001,5.481126
3530,3.633868,2.668325,0.001,6.249032
3531,2.415419,2.643035,0.001,5.778433
3532,2.346839,2.613415,0.001,5.548335
3533,2.360072,2.588081,0.001,5.683425
3534,2.723812,2.601654,0.001,5.648826
3535,2.387106,2.580199,0.001,5.426974
3536,2.677254,2.589905,0.001,5.530903
3537,3.134606,2.644375,0.001,5.806219
3538,3.02006,2.681943,0.001,6.760086
3539,2.715313,2.68528,0.001,5.549553
3540,2.754791,2.692231,0.001,5.569498
3541,2.268759,2.649884,0.001,5.556422
3542,3.017827,2.686678,0.001,5.89733
3543,3.331293,2.75114,0.001,5.860087
3544,2.794503,2.755476,0.001,5.495236
3545,2.197745,2.699703,0.001,5.166817
3546,3.336338,2.763367,0.001,5.898968
3547,2.162715,2.703301,0.001,5.377223
3548,2.762555,2.709227,0.001,5.440939
3549,2.72702,2.711006,0.001,5.674657
3550,2.483727,2.688278,0.001,5.419433
3551,4.103393,2.82979,0.001,6.20366
3552,2.634246,2.810235,0.001,5.561939
3553,2.128286,2.74204,0.001,5.148414
3554,2.699871,2.737823,0.001,5.517231
3555,2.824226,2.746464,0.001,5.615369
3556,2.639968,2.735814,0.001,5.374771
3557,2.840127,2.746246,0.001,5.616578
3558,2.473092,2.71893,0.001,5.375256
3559,3.081106,2.755148,0.001,5.633973
3560,2.00774,2.680407,0.001,5.418874
3561,2.407526,2.653119,0.001,5.258473
3562,3.468462,2.734654,0.001,6.007447
3563,3.713125,2.832501,0.001,5.87997
3564,3.035315,2.852782,0.001,5.780127
3565,2.22337,2.789841,0.001,5.249028
3566,2.417356,2.752593,0.001,5.485406
3567,2.639886,2.741322,0.001,5.60912
3568,2.186396,2.685829,0.001,5.298711
3569,2.754333,2.69268,0.001,5.721755
3570,2.777239,2.701136,0.001,5.555085
3571,2.626804,2.693703,0.001,5.475326
3572,2.805973,2.70493,0.001,5.449519
3573,2.975819,2.732019,0.001,5.693853
3574,2.837439,2.742561,0.001,5.628014
3575,2.595568,2.727862,0.001,5.270438
3576,2.624182,2.717494,0.001,5.210896
3577,2.311806,2.676925,0.001,5.235413
3578,2.900301,2.699262,0.001,5.215309
3579,1.937345,2.623071,0.001,5.048482
3580,2.61166,2.62193,0.001,5.199604
3581,2.849053,2.644642,0.001,5.364795
3582,2.739675,2.654145,0.001,5.242792
3583,2.779016,2.666632,0.001,5.304793
3584,3.322882,2.732257,0.001,5.37324
3585,2.274594,2.686491,0.001,5.049555
3586,2.215334,2.639375,0.001,5.115116
3587,2.608819,2.63632,0.001,5.449066
3588,3.100877,2.682775,0.001,5.345489
3589,2.876422,2.70214,0.001,5.67248
3590,3.281907,2.760117,0.001,5.792064
3591,2.701404,2.754246,0.001,5.61168
3592,2.222553,2.701076,0.001,5.182116
3593,3.21288,2.752257,0.001,5.073395
3594,2.2688,2.703911,0.001,4.451924
3595,2.953801,2.7289,0.001,4.736369
3596,2.553229,2.711333,0.001,4.57604
3597,2.082399,2.648439,0.001,4.571252
3598,2.678035,2.651399,0.001,4.789249
3599,2.661619,2.652421,0.001,4.753472
3600,2.387482,2.625927,0.001,4.673355
3601,2.751541,2.638488,0.001,4.87485
3602,3.284739,2.703113,0.001,4.98373
3603,2.894378,2.72224,0.001,4.890253
3604,2.252794,2.675295,0.001,4.512706
3605,2.599207,2.667686,0.001,4.736259
3606,2.601357,2.661053,0.001,4.588121
3607,2.599781,2.654926,0.001,4.772651
3608,2.231673,2.612601,0.001,4.522806
3609,3.443874,2.695728,0.001,4.958581
3610,2.795265,2.705682,0.001,4.628979
3611,2.366455,2.671759,0.001,4.634137
3612,2.432218,2.647805,0.001,4.592076
3613,2.302186,2.613243,0.001,4.600551
3614,2.399227,2.591841,0.001,4.766358
3615,2.226787,2.555336,0.001,4.495071
3616,2.872974,2.5871,0.001,4.801733
3617,2.826032,2.610993,0.001,4.830275
3618,2.241664,2.57406,0.001,4.622342
3619,3.196747,2.636329,0.001,4.94329
3620,2.774331,2.650129,0.001,4.644312
3621,2.882907,2.673407,0.001,4.757252
3622,2.474298,2.653496,0.001,4.530329
3623,2.879795,2.676126,0.001,4.700377
3624,3.091021,2.717615,0.001,4.729645
3625,2.415847,2.687438,0.001,4.548998
3626,2.340707,2.652765,0.001,4.643936
3627,2.978609,2.68535,0.001,4.746345
3628,3.604108,2.777225,0.001,5.323072
3629,2.580629,2.757566,0.001,4.631359
3630,2.293083,2.711118,0.001,4.518567
3631,2.210353,2.661041,0.001,4.565657
3632,2.823944,2.677331,0.001,4.749388
3633,2.333069,2.642905,0.001,4.639177
3634,2.699868,2.648601,0.001,4.686531
3635,2.914438,2.675185,0.001,4.71308
3636,2.693513,2.677018,0.001,4.706136
3637,2.350892,2.644405,0.001,4.578584
3638,2.711021,2.651067,0.001,4.720701
3639,3.179676,2.703928,0.001,4.995303
3640,2.744683,2.708003,0.001,4.709141
3641,2.862571,2.72346,0.001,4.918923
3642,2.465305,2.697645,0.001,4.649138
3643,1.793314,2.607212,0.001,4.354373
3644,2.595201,2.60601,0.001,4.774367
3645,3.579764,2.703386,0.001,5.096177
3646,3.046215,2.737669,0.001,4.944921
3647,2.5257,2.716472,0.001,4.576922
3648,2.29935,2.67476,0.001,4.631408
3649,2.270499,2.634334,0.001,4.553018
3650,3.090679,2.679968,0.001,4.937361
3651,2.571405,2.669112,0.001,4.752853
3652,2.614538,2.663654,0.001,4.595087
3653,2.375901,2.634879,0.001,4.647817
3654,2.264672,2.597858,0.001,4.563269
3655,3.463768,2.684449,0.001,5.128212
3656,2.309763,2.646981,0.001,4.685778
3657,2.28146,2.610429,0.001,4.458844
3658,2.816916,2.631078,0.001,4.777284
3659,2.458609,2.613831,0.001,4.629125
3660,2.566652,2.609113,0.001,4.711764
3661,1.975584,2.54576,0.001,4.469061
3662,2.815235,2.572708,0.001,4.772991
3663,2.355191,2.550956,0.001,4.647694
3664,1.815842,2.477445,0.001,4.354871
3665,2.220647,2.451765,0.001,4.587892
3666,2.468971,2.453485,0.001,4.778568
3667,2.315864,2.439723,0.001,4.697641
3668,2.880319,2.483783,0.001,4.839336
3669,2.957883,2.531193,0.001,4.939569
3670,2.826602,2.560734,0.001,4.845095
3671,2.825287,2.587189,0.001,4.805184
3672,3.116657,2.640136,0.001,4.999965
3673,2.715739,2.647696,0.001,4.89331
3674,2.23593,2.60652,0.001,4.441208
3675,2.371317,2.582999,0.001,4.688129
3676,2.955234,2.620223,0.001,4.935114
3677,1.876485,2.545849,0.001,4.350901
3678,2.225469,2.513811,0.001,4.647786
3679,2.751627,2.537593,0.001,4.978825
3680,2.836427,2.567476,0.001,4.938311
3681,2.520741,2.562803,0.001,4.758709
3682,2.634002,2.569923,0.001,4.870011
3683,2.944685,2.607399,0.001,4.732161
3684,2.979663,2.644625,0.001,4.670095
3685,2.156064,2.595769,0.001,4.324352
3686,3.505315,2.686724,0.001,5.232264
3687,1.927892,2.610841,0.001,4.463595
3688,2.882768,2.638033,0.001,4.998681
3689,2.583812,2.632611,0.001,4.74977
3690,2.59755,2.629105,0.001,4.71777
3691,1.721057,2.5383,0.001,4.35593
3692,2.761682,2.560638,0.001,4.75769
3693,2.045472,2.509122,0.001,4.489075
3694,3.06539,2.564749,0.001,5.213837
3695,3.168539,2.625128,0.001,4.858187
3696,2.160965,2.578712,0.001,4.576346
3697,2.599574,2.580798,0.001,4.65433
3698,2.150682,2.537786,0.001,4.518298
3699,3.06954,2.590962,0.001,5.01614
3700,2.072244,2.53909,0.001,4.543153
3701,2.400605,2.525241,0.001,4.651871
3702,2.650747,2.537792,0.001,4.577194
3703,2.699827,2.553995,0.001,4.806518
3704,2.999147,2.598511,0.001,4.817357
3705,2.807991,2.619458,0.001,4.756481
3706,3.509052,2.708418,0.001,5.138125
3707,2.641979,2.701774,0.001,4.623698
3708,1.827819,2.614378,0.001,4.502172
3709,2.680965,2.621037,0.001,4.856708
3710,2.890781,2.648012,0.001,4.82159
3711,2.584687,2.641679,0.001,4.682753
3712,2.176048,2.595116,0.001,4.509467
3713,2.781376,2.613742,0.001,4.683752
3714,3.505685,2.702936,0.001,5.015231
3715,3.075513,2.740194,0.001,5.090112
3716,3.035918,2.769766,0.001,4.893348
3717,2.292975,2.722087,0.001,4.609107
3718,2.002645,2.650143,0.001,4.408137
3719,3.340863,2.719215,0.001,5.016832
3720,2.970734,2.744367,0.001,4.835482
3721,2.505922,2.720522,0.001,4.665762
3722,2.743525,2.722823,0.001,4.682678
3723,2.198919,2.670432,0.001,4.499285
3724,2.985567,2.701946,0.001,4.941193
3725,2.717716,2.703523,0.001,4.821089
3726,2.153335,2.648504,0.001,4.676809
3727,1.728287,2.556482,0.001,4.233051
3728,2.941458,2.59498,0.001,4.960047
3729,2.493354,2.584817,0.001,4.639728
3730,2.334937,2.559829,0.001,4.659116
3731,3.214688,2.625315,0.001,4.869813
3732,2.19594,2.582378,0.001,4.635617
3733,2.621311,2.586271,0.001,4.951152
3734,1.878202,2.515464,0.001,4.388672
3735,1.986637,2.462582,0.001,4.544553
3736,2.601723,2.476496,0.001,4.904595
3737,2.438049,2.472651,0.001,4.748023
3738,2.228019,2.448188,0.001,4.593183
3739,2.888033,2.492172,0.001,4.789249
3740,3.228598,2.565815,0.001,5.115353
3741,1.80528,2.489762,0.001,4.31708
3742,2.671876,2.507973,0.001,4.749604
3743,2.473537,2.504529,0.001,4.703653
3744,2.062211,2.460298,0.001,4.624186
3745,2.600183,2.474286,0.001,4.621834
3746,2.498373,2.476695,0.001,4.890947
3747,2.824741,2.511499,0.001,4.709732
3748,2.10644,2.470994,0.001,4.403229
3749,2.953859,2.51928,0.001,4.640927
3750,2.707469,2.538099,0.001,4.878529
3751,1.989768,2.483266,0.001,4.443139
3752,2.963313,2.531271,0.001,4.814344
3753,3.160599,2.594203,0.001,4.939588
3754,2.083438,2.543127,0.001,4.335994
3755,2.584579,2.547272,0.001,4.636663
3756,2.253783,2.517923,0.001,4.513156
3757,2.127904,2.478921,0.001,4.680554
3758,2.565324,2.487561,0.001,4.776773
3759,2.360825,2.474888,0.001,4.492686
3760,2.940222,2.521421,0.001,4.881433
3761,3.032983,2.572577,0.001,4.956644
3762,2.02505,2.517824,0.001,4.577555
3763,2.33127,2.499169,0.001,4.691877
3764,3.011848,2.550437,0.001,5.012967
3765,2.752767,2.57067,0.001,4.7529
3766,2.249092,2.538512,0.001,4.684544
3767,2.281227,2.512784,0.001,4.628381
3768,2.696032,2.531109,0.001,4.798899
3769,2.858149,2.563813,0.001,4.819195
3770,2.352916,2.542723,0.001,4.534576
3771,2.250688,2.51352,0.001,4.440172
3772,2.900882,2.552256,0.001,4.842835
3773,2.058377,2.502868,0.001,4.593028
3774,2.82981,2.535562,0.001,4.779264
3775,2.357609,2.517767,0.001,4.719087
3776,2.437033,2.509693,0.001,4.550827
3777,2.199581,2.478682,0.001,4.473866
3778,2.593653,2.490179,0.001,4.808451
3779,3.20036,2.561197,0.001,5.711334
3780,2.379953,2.543073,0.001,4.574611
3781,2.668727,2.555638,0.001,4.673027
3782,2.232176,2.523292,0.001,4.552897
3783,3.338256,2.604788,0.001,5.027676
3784,2.890728,2.633382,0.001,4.912519
3785,2.114776,2.581522,0.001,4.598295
3786,2.677864,2.591156,0.001,4.815404
3787,2.319652,2.564006,0.001,4.423162
3788,2.603057,2.567911,0.001,4.797393
3789,2.771992,2.588319,0.001,4.748924
3790,2.396528,2.56914,0.001,4.537268
3791,2.566951,2.568921,0.001,4.635079
3792,3.018322,2.613861,0.001,4.857973
3793,2.501312,2.602606,0.001,4.749705
3794,2.78409,2.620754,0.001,4.774628
3795,3.163014,2.67498,0.001,4.938234
3796,2.887333,2.696216,0.001,4.84485
3797,3.122089,2.738803,0.001,4.823148
3798,2.996172,2.76454,0.001,4.860963
3799,2.163128,2.704399,0.001,4.567537
3800,2.908469,2.724806,0.001,4.838697
3801,2.291538,2.681479,0.001,4.638017
3802,3.139624,2.727293,0.001,4.876784
3803,2.877101,2.742274,0.001,4.850136
3804,2.618238,2.729871,0.001,4.67882
3805,2.313324,2.688216,0.001,4.633795
3806,3.26235,2.745629,0.001,5.027575
3807,2.791912,2.750257,0.001,4.863164
3808,3.251173,2.800349,0.001,5.122795
3809,2.066408,2.726955,0.001,4.461229
3810,2.500789,2.704338,0.001,4.789862
3811,2.978652,2.73177,0.001,4.934914
3812,2.216247,2.680217,0.001,4.654163
3813,1.971325,2.609328,0.001,4.590704
3814,1.893516,2.537747,0.001,4.409727
3815,2.754282,2.5594,0.001,4.83771
3816,2.175786,2.521039,0.001,4.591295
3817,2.409666,2.509902,0.001,4.664698
3818,2.122798,2.471191,0.001,4.563075
3819,2.206776,2.44475,0.001,4.528237
3820,2.240287,2.424304,0.001,4.510124
3821,2.770406,2.458914,0.001,4.692169
3822,2.339089,2.446931,0.001,4.487908
3823,2.060437,2.408282,0.001,4.482693
3824,2.436715,2.411125,0.001,4.726013
3825,2.274824,2.397495,0.001,4.705295
3826,3.175869,2.475333,0.001,4.961715
3827,2.268895,2.454689,0.001,4.607725
3828,2.382433,2.447464,0.001,4.704014
3829,2.839876,2.486705,0.001,4.80145
3830,2.235478,2.461582,0.001,4.564776
3831,2.119704,2.427394,0.001,4.452012
3832,2.703528,2.455008,0.001,4.708999
3833,3.591475,2.568655,0.001,5.235358
3834,2.61302,2.573091,0.001,4.770275
3835,2.279956,2.543777,0.001,4.693311
3836,2.590877,2.548487,0.001,4.763408
3837,2.580342,2.551673,0.001,4.765476
3838,2.59617,2.556123,0.001,4.953963
3839,1.917481,2.492258,0.001,4.281828
3840,1.995323,2.442565,0.001,4.380804
3841,2.660194,2.464328,0.001,4.703715
3842,1.762323,2.394127,0.001,4.351195
3843,2.371461,2.391861,0.001,4.562592
3844,2.591583,2.411833,0.001,4.647152
3845,2.39248,2.409898,0.001,4.738528
3846,3.021206,2.471029,0.001,4.717611
3847,2.098943,2.43382,0.001,4.573716
3848,3.074393,2.497877,0.001,5.016703
3849,2.283451,2.476435,0.001,4.693656
3850,3.007258,2.529517,0.001,4.988526
3851,2.466359,2.523201,0.001,4.582386
3852,1.973731,2.468254,0.001,4.471717
3853,2.158125,2.437241,0.001,4.525693
3854,3.275649,2.521082,0.001,4.814433
3855,2.459346,2.514909,0.001,4.555403
3856,2.487717,2.512189,0.001,4.593932
3857,3.950862,2.656057,0.001,5.297415
3858,2.722408,2.662692,0.001,4.853025
3859,1.792721,2.575695,0.001,4.183039
3860,2.201122,2.538238,0.001,4.513438
3861,2.497498,2.534163,0.001,4.815555
3862,2.375618,2.518309,0.001,4.559486
3863,3.26739,2.593217,0.001,5.093871
3864,2.426402,2.576535,0.001,4.855508
3865,2.73794,2.592676,0.001,4.748337
3866,1.761615,2.50957,0.001,4.478566
3867,2.748632,2.533476,0.001,4.730108
3868,3.331527,2.613281,0.001,4.957787
3869,1.81415,2.533368,0.001,4.513055
3870,2.505711,2.530602,0.001,4.687275
3871,2.513212,2.528863,0.001,4.709464
3872,2.253191,2.501296,0.001,4.704493
3873,2.704358,2.521602,0.001,4.799061
3874,1.795958,2.449038,0.001,4.375679
3875,2.833784,2.487513,0.001,4.823215
3876,2.311076,2.469869,0.001,4.589477
3877,2.376664,2.460548,0.001,4.618524
3878,2.978407,2.512334,0.001,5.021553
3879,2.371629,2.498264,0.001,4.571551
3880,2.46908,2.495345,0.001,4.760085
3881,2.859394,2.53175,0.001,4.838715
3882,2.065856,2.485161,0.001,4.492445
3883,2.41497,2.478142,0.001,4.592881
3884,2.561196,2.486447,0.001,4.850552
3885,3.176825,2.555485,0.001,4.947876
3886,2.817407,2.581677,0.001,4.871613
3887,3.024769,2.625986,0.001,4.84968
3888,2.607007,2.624088,0.001,4.731103
3889,2.737814,2.635461,0.001,4.730192
3890,2.483486,2.620263,0.001,4.671327
3891,2.459006,2.604138,0.001,4.673512
3892,2.467163,2.59044,0.001,4.635195
3893,2.885983,2.619995,0.001,4.899373
3894,2.201993,2.578194,0.001,4.594286
3895,2.23264,2.543639,0.001,4.509516
3896,3.200245,2.6093,0.001,4.907696
3897,2.065955,2.554965,0.001,4.551797
3898,2.580203,2.557489,0.001,4.53364
3899,2.259501,2.52769,0.001,4.590774
3900,2.999536,2.574875,0.001,4.791422
3901,2.265486,2.543936,0.001,4.533464
3902,2.108072,2.50035,0.001,4.353713
3903,3.013765,2.551691,0.001,4.854024
3904,2.316188,2.528141,0.001,4.494723
3905,3.422889,2.617616,0.001,4.972881
3906,2.456429,2.601497,0.001,4.718439
3907,2.685991,2.609946,0.001,4.580754
3908,2.113903,2.560342,0.001,4.433241
3909,3.587509,2.663059,0.001,5.192728
3910,1.734362,2.570189,0.001,4.276228
3911,2.57249,2.570419,0.001,4.724421
3912,2.750929,2.58847,0.001,4.79949
3913,2.924199,2.622043,0.001,4.865749
3914,2.506363,2.610475,0.001,4.670747
3915,2.490094,2.598437,0.001,4.705334
3916,1.960987,2.534692,0.001,4.477066
3917,2.793232,2.560546,0.001,4.777105
3918,2.052373,2.509729,0.001,4.387031
3919,3.044439,2.5632,0.001,4.896397
3920,2.478346,2.554714,0.001,4.699213
3921,2.853233,2.584566,0.001,4.820574
3922,2.088773,2.534987,0.001,4.420329
3923,2.441819,2.52567,0.001,4.681828
3924,2.501761,2.523279,0.001,4.478882
3925,2.717097,2.542661,0.001,4.67327
3926,2.593965,2.547791,0.001,4.823275
3927,1.901872,2.4832,0.001,4.438286
3928,1.426311,2.377511,0.001,4.159456
3929,2.081697,2.347929,0.001,4.562677
3930,2.108889,2.324025,0.001,4.555853
3931,3.143763,2.405999,0.001,4.876582
3932,2.86534,2.451933,0.001,4.829082
3933,2.02246,2.408986,0.001,4.456124
3934,2.206297,2.388717,0.001,4.503032
3935,2.07261,2.357106,0.001,4.347098
3936,2.481666,2.369562,0.001,4.715695
3937,2.4051,2.373116,0.001,4.671747
3938,2.729776,2.408782,0.001,4.898976
3939,2.258413,2.393745,0.001,4.690402
3940,3.023114,2.456682,0.001,4.905974
3941,2.338007,2.444815,0.001,4.716018
3942,2.562555,2.456589,0.001,4.789703
3943,2.197512,2.430681,0.001,4.540152
3944,2.991693,2.486782,0.001,4.761547
3945,2.703759,2.50848,0.001,4.802071
3946,3.621322,2.619764,0.001,5.147587
3947,2.91429,2.649217,0.001,4.868794
3948,3.002003,2.684495,0.001,4.832211
3949,1.842614,2.600307,0.001,4.488175
3950,2.823576,2.622634,0.001,4.867354
3951,2.965873,2.656958,0.001,4.881256
3952,2.220279,2.61329,0.001,4.650797
3953,2.541641,2.606125,0.001,4.688992
3954,2.81025,2.626538,0.001,4.836537
3955,1.764698,2.540354,0.001,4.406467
3956,2.696449,2.555963,0.001,4.781185
3957,2.939329,2.5943,0.001,4.872636
3958,2.517841,2.586654,0.001,4.687972
3959,2.540004,2.581989,0.001,4.70977
3960,2.363457,2.560136,0.001,4.717469
3961,2.126835,2.516806,0.001,4.570603
3962,2.733285,2.538454,0.001,4.659995
3963,2.31866,2.516474,0.001,4.551159
3964,2.486588,2.513486,0.001,4.732414
3965,2.463585,2.508496,0.001,4.63802
3966,2.08653,2.466299,0.001,4.438849
3967,2.683804,2.48805,0.001,4.766564
3968,2.89696,2.528941,0.001,4.834905
3969,2.625202,2.538567,0.001,4.823291
3970,2.207709,2.505481,0.001,4.562904
3971,2.941752,2.549108,0.001,4.633817
3972,2.825521,2.576749,0.001,4.81156
3973,2.18102,2.537176,0.001,4.408624
3974,2.114686,2.494927,0.001,4.57259
3975,2.504547,2.495889,0.001,4.539346
3976,2.742838,2.520584,0.001,4.867058
3977,2.995141,2.56804,0.001,4.791494
3978,3.438057,2.655042,0.001,4.927966
3979,2.396756,2.629213,0.001,4.52725
3980,3.024259,2.668718,0.001,4.860351
3981,2.753871,2.677233,0.001,4.617626
3982,3.225824,2.732092,0.001,4.893407
3983,3.027951,2.761678,0.001,5.021694
3984,2.061225,2.691633,0.001,4.399052
3985,2.584724,2.680942,0.001,4.752724
3986,3.183352,2.731183,0.001,4.947051
3987,2.603358,2.7184,0.001,4.767702
3988,2.231535,2.669714,0.001,4.600532
3989,2.410249,2.643767,0.001,4.642653
3990,2.762941,2.655685,0.001,4.738108
3991,2.084742,2.59859,0.001,4.478193
3992,1.97225,2.535956,0.001,4.551044
3993,2.500059,2.532367,0.001,4.627493
3994,1.985163,2.477646,0.001,4.370859
3995,1.975179,2.427399,0.001,4.501653
3996,2.701667,2.454826,0.001,4.87574
3997,1.951677,2.404511,0.001,4.348951
3998,2.801957,2.444256,0.001,4.790839
3999,2.655556,2.465386,0.001,4.867175
4000,2.508467,2.469694,0.001,4.546928
4001,2.014041,2.424129,0.001,4.522527
4002,2.106212,2.392337,0.001,4.504917
4003,2.343905,2.387494,0.001,4.560771
4004,3.046499,2.453394,0.001,4.950634
4005,3.133785,2.521433,0.001,5.045677
4006,2.391122,2.508402,0.001,4.63301
4007,2.261646,2.483727,0.001,4.701871
4008,2.432722,2.478626,0.001,4.649251
4009,1.946733,2.425437,0.001,4.526272
4010,2.845396,2.467433,0.001,4.769379
4011,2.845659,2.505255,0.001,4.834552
4012,2.745189,2.529249,0.001,4.593651
4013,2.456495,2.521974,0.001,4.464031
4014,1.891309,2.458907,0.001,4.57794
4015,2.611222,2.474139,0.001,4.733106
4016,2.592909,2.486016,0.001,4.581411
4017,2.669835,2.504398,0.001,4.85042
4018,1.79746,2.433704,0.001,4.359136
4019,1.916753,2.382009,0.001,4.397916
